regime,horizon,symbol,sector,setup,setup_bucket,scan_date,entry_date,exit_date,entry,stop_loss,target,exit_price,exit_reason,return_pct,gross_return_pct,confidence,risk_dist_pct,reward_dist_pct,planned_rr
choppy_recovery 2025-02..05,SWING,NSE:APLAPOLLO,Unknown,SMC_SWING_SCORE_100_HIGH_CONVICTION_BULLISH_CHOCH,CHOCH_reversal,2025-03-25,2025-03-25,2025-04-20,1511.03,1352.66,1825.5,1593.14,TIME_EXIT,5.23,5.54,49.81,10.48,20.81,1.99
choppy_recovery 2025-02..05,SWING,NSE:AFFLE,Unknown,SMC_SWING_SCORE_100_HIGH_CONVICTION_BULLISH_BOS,BOS_continuation,2025-03-25,2025-03-25,2025-04-06,1570.78,1323.16,1811.32,1322.5,STOP_LOSS,-16.01,-15.72,49.09,15.76,15.31,0.97
choppy_recovery 2025-02..05,SWING,NSE:AADHARHFC,Unknown,SMC_SWING_SCORE_100_HIGH_CONVICTION_BULLISH_BOS,BOS_continuation,2025-04-06,2025-04-06,2025-04-29,415.21,385.88,521.76,466.82,TIME_EXIT,12.23,12.54,64.63,7.06,25.66,3.63
choppy_recovery 2025-02..05,SWING,NSE:ADANIPOWER,Unknown,SMC_SWING_BULLISH_BULLISH_BOS,BOS_continuation,2025-04-06,2025-04-06,2025-04-06,92.45,100.65,113.93,100.6,STOP_LOSS,8.62,8.93,51.73,8.87,23.23,2.62
choppy_recovery 2025-02..05,SWING,NSE:ABCAPITAL,Unknown,SMC_SWING_STRONG_BULL_BULLISH_BOS,BOS_continuation,2025-04-06,2025-04-06,2025-04-06,169.51,177.29,214.61,177.2,STOP_LOSS,4.33,4.64,48.62,4.59,26.61,5.8
choppy_recovery 2025-02..05,SWING,NSE:AARTIPHARM,Unknown,SMC_SWING_SCORE_70_HIGH_CONVICTION_BEARISH_BOS,BOS_other,2025-04-06,2025-04-06,2025-04-06,582.48,681.5,1050.94,681.16,STOP_LOSS,16.74,17.06,48.95,17.0,80.43,4.73
choppy_recovery 2025-02..05,SWING,NSE:ALEMBICLTD,Unknown,SMC_SWING_SCORE_70_HIGH_CONVICTION_NEUTRAL,other,2025-04-06,2025-04-06,2025-04-29,90.65,84.76,111.84,97.81,TIME_EXIT,7.7,8.01,40.92,6.5,23.38,3.6
choppy_recovery 2025-02..05,SWING,NSE:ADANIPORTS,Infra,SMC_SWING_STRONG_BULL_BULLISH_CHOCH,CHOCH_reversal,2025-04-20,2025-04-20,2025-04-24,1253.93,1190.64,1441.29,1190.04,STOP_LOSS,-5.29,-5.0,67.38,5.05,14.94,2.96
choppy_recovery 2025-02..05,SWING,NSE:ADANIENSOL,Unknown,SMC_SWING_SCORE_100_HIGH_CONVICTION_BULLISH_CHOCH,CHOCH_reversal,2025-04-20,2025-04-20,2025-05-11,924.46,773.68,981.44,893.85,TIME_EXIT,-3.51,-3.21,63.5,16.31,6.16,0.38
choppy_recovery 2025-02..05,SWING,NSE:APLAPOLLO,Unknown,SMC_SWING_SCORE_100_HIGH_CONVICTION_BULLISH_CHOCH,CHOCH_reversal,2025-04-20,2025-04-20,2025-05-11,1586.66,1387.27,1841.55,1705.99,TIME_EXIT,7.32,7.63,61.67,12.57,16.06,1.28
choppy_recovery 2025-02..05,SWING,NSE:360ONE,Unknown,SMC_SWING_SCORE_100_HIGH_CONVICTION_BULLISH_CHOCH,CHOCH_reversal,2025-04-20,2025-04-20,2025-05-11,952.18,768.64,1539.04,951.13,TIME_EXIT,-0.31,-0.01,61.62,19.28,61.63,3.2
choppy_recovery 2025-02..05,SWING,NSE:ABCAPITAL,Unknown,SMC_SWING_SCORE_100_HIGH_CONVICTION_BULLISH_CHOCH,CHOCH_reversal,2025-04-20,2025-04-20,2025-05-11,200.0,160.75,250.75,205.44,TIME_EXIT,2.52,2.82,58.09,19.62,25.37,1.29
choppy_recovery 2025-02..05,SWING,NSE:ABSLAMC,Unknown,SMC_SWING_SCORE_70_HIGH_CONVICTION_NEUTRAL,other,2025-04-29,2025-04-29,2025-05-20,657.28,536.83,943.23,690.86,TIME_EXIT,4.91,5.21,53.66,18.33,43.51,2.37
choppy_recovery 2025-02..05,SWING,NSE:AMBUJACEM,Cement,SMC_SWING_SCORE_70_HIGH_CONVICTION_NEUTRAL,other,2025-04-29,2025-04-29,2025-05-20,538.3,475.97,703.41,565.45,TIME_EXIT,4.84,5.15,45.44,11.58,30.67,2.65
choppy_recovery 2025-02..05,SWING,NSE:AIIL,Unknown,SMC_SWING_SCORE_70_HIGH_CONVICTION_NEUTRAL,other,2025-04-29,2025-04-29,2025-05-20,359.76,278.98,539.7,442.92,TIME_EXIT,22.91,23.24,41.24,22.45,50.02,2.23
choppy_recovery 2025-02..05,SWING,NSE:AARTIPHARM,Unknown,SMC_SWING_SCORE_70_HIGH_CONVICTION_NEUTRAL,other,2025-04-29,2025-04-29,2025-05-20,737.36,565.51,926.79,870.46,TIME_EXIT,17.85,18.17,39.04,23.31,25.69,1.1
choppy_recovery 2025-02..05,SWING,NSE:ABCAPITAL,Unknown,SMC_SWING_SCORE_70_HIGH_CONVICTION_NEUTRAL,other,2025-04-29,2025-04-29,2025-05-20,199.7,168.36,252.92,221.35,TIME_EXIT,10.64,10.95,37.46,15.69,26.65,1.7
deteriorating 2025-09..12,SWING,NSE:ANANDRATHI,Unknown,SMC_SWING_SCORE_100_HIGH_CONVICTION_BULLISH_CHOCH,CHOCH_reversal,2025-09-01,2025-09-01,2025-09-01,2910.1,2456.52,2894.4,2892.95,TARGET_HIT,-0.79,-0.49,94.33,15.59,0.54,0.03
deteriorating 2025-09..12,SWING,NSE:AIIL,Unknown,SMC_SWING_SCORE_70_HIGH_CONVICTION_NEUTRAL,other,2025-09-01,2025-09-01,2025-09-21,643.14,494.81,807.21,606.72,TIME_EXIT,-5.86,-5.57,73.47,23.06,25.51,1.11
